,lon,lat
1760180,-76.9707861589,38.2032254356
330262,-90.628252,29.589075000000005
238509,-84.2414068,30.344642999999998
1095841,-81.5044449776,30.556360974400004
1269311,-79.6383505456,32.9493371542
30283,-91.691117,30.497929000000006
772558,-83.22513575069999,15.3285045564
1553110,-77.2050862172,37.3329725994
186510,-97.619051356,26.288398788800002
197325,-94.2449832403,29.896666731100005
55036,-90.85032199999999,30.033826000000005
1169200,-68.7568977909,44.13070655560001
1508776,-75.19276244550001,38.6347717831
1211861,-80.8675263851,32.0454978621
66771,-90.42059,30.166365999999996
354068,-89.70650500000002,29.533998000000004
784786,-81.41227279,24.67945895
1060458,-81.4739732795,30.1016334349
72817,-90.76953,29.969348
966006,-68.8975593509,44.288829433100005
1274184,-70.5000919219,43.2899766577
843477,-80.1815710257,21.677811623
1525145,-66.62616364650002,40.6903638251
1251050,-80.8802173054,31.979188802900005
1434151,-76.9307667785,34.671913108000005
388650,-91.204566,29.594114999999995
689915,-88.17268443709999,17.624317967899998
346869,-93.9406887949,29.882112361100003
1140898,-78.6294865226,25.0673382375
919669,-78.7726022409,9.5515155031
1522080,-65.0292421576,32.5195363427
1747180,-76.1276779352,38.1128048415
33205,-91.53192299999999,30.678649
1473628,-80.0956703027,31.352073453400003
57835,-91.362374,30.393506
1643019,-76.4790872573,36.9336365573
467039,-97.0481671376,27.7808709809
708742,-84.8610354386,25.622512081900002
1738746,-76.1892548768,38.442746176
77812,-95.2297396808,29.781310968299998
1163580,-76.4489098514,35.9743741678
1305657,-75.5304266755,39.6603980572
1698896,-75.8048014751,37.616805675500004
267053,-97.4496036673,26.036765630799998
238023,-97.45644605209999,26.091780606599997
34192,-90.761901,30.110208
1010542,-80.79287009,28.3891423
261075,-77.5355942013,35.7705264784
983576,-81.4954521725,29.916783963
596347,-96.6421321352,27.4458217753
730208,-81.48333247,24.77870263
438329,-85.29572979,29.8599582
273285,-96.350820454,28.5942557737
1019533,-76.634366293,35.051126031399995
1659326,-75.4008821535,38.1537123586
507502,-90.63715372940001,20.5563713272
1672837,-76.4587202398,37.19312854
1392815,-77.7280943982,34.3083007491
401143,-84.66211819,29.935163070000005
1279915,-67.240712798,44.598915418699995
667563,-81.14443943,25.48549489
1332727,-75.2312985195,39.244827401900004
1770217,-90.400637,30.024770000000004
1809833,-92.66519100000001,30.335286
1481861,-78.2410222713,33.7203050433
912274,-80.8537952848,32.4661890439
920759,-76.4436700149,35.6917983952
894862,-80.50104585,25.26777046
1681490,-75.6600644819,38.35100904040001
989860,-80.45498497,25.12726832
1299452,-71.7105637411,41.3332902565
666157,-81.79028705,26.16917704
312812,-96.4710046841,28.4546258473
823866,-78.5994365632,21.2753196023
285726,-92.948091,30.168111
570604,-86.90487868,30.36139409
272223,-92.150131,30.036126000000007
294477,-96.4664010076,28.4902728805
994671,-76.6859314631,24.149242981399997
1325160,-80.8090040136,32.0016569675
1191820,-81.4428565607,30.8587576899
1053369,-76.2844741393,35.3584519587
1793140,-91.901124,30.537823
415984,-92.883216,29.948757000000004
745225,-72.5325234705,41.5040406628
543277,-86.39696892,30.39541773
985069,-80.44538335,27.1695532
427534,-88.10981915159999,30.374158573000003
665704,-81.09577071,25.30859153
1662600,-75.5525253321,38.5370468833
978210,-81.1984355358,31.8246882528
1316172,-72.136394819,41.08929012
24118,-90.804769,30.028983
1585559,-75.76248820970001,36.1572806373
840389,-76.9767641306,36.4009071048
1397152,-76.36323802529999,34.920226426199996
1588030,-75.3756231292,35.4577172523
307664,-94.3153729512,29.7149549676
243470,-97.5235283226,26.800401628000003
1251531,-81.382054307,30.213473108899997
1391293,-71.4652934771,41.2896585342
1426359,-76.3040221015,36.1845367044
654998,-88.568373,15.8246
1726035,-76.0353537327,37.6197813691
573994,-97.641301675,23.0883123096
1349087,-70.4454558745,42.7267478808
1553681,-77.5886223161,31.301399926100007
277368,-87.25829814,30.66488462
1132671,-80.5309817798,32.427061242
168761,-89.857892,30.086213
657229,-81.67656324,25.97943504
1482515,-75.9675386766,35.1082543159
1731737,-76.1091209091,38.468773069899996
1176044,-70.7779813011,42.6973432533
690512,-81.7269136602,31.668746126700004
304559,-96.86792667620001,28.209099155
654462,-82.48621999999999,27.158400000000004
158324,-87.98295065040001,30.766103122399997
937074,-81.45962570409999,31.3134730333
75250,-90.219117,30.420263000000002
1710044,-75.8073345615,38.3253179051
338821,-93.99504190350001,29.8040436304
180101,-90.924491,29.801918
975963,-67.0125077049,44.9724744025
1380062,-81.18844843149999,31.002009416
614538,-81.69051719,26.32838084
1022921,-65.8484612788,18.0510879116
731738,-80.8475201469,32.68701442950001
696735,-86.97232089100001,21.6965135992
1762021,-77.0493021054,38.3406777891
989089,-80.97878892,28.806364500000004
84619,-90.58291700000001,30.042032000000006
982396,-76.43950057800001,35.2745061236
1805764,-92.339919,30.255433000000004
947721,-81.2869900718,31.7573648493
1268618,-76.3184411174,36.008871140100005
711880,-79.88317782770001,33.462423352399995
428621,-82.4761912,27.70552952
1221026,-64.5506154721,17.7551396417
1231343,-80.5101040348,32.3686198171
1733073,-75.94044241270001,38.1607510001
546998,-95.77844340829999,28.546928126100003
1315513,-66.6171133948,18.4975392282
1688808,-76.3171454308,37.2754161935
318185,-86.15885871,30.59450227
1517866,-74.45309512880002,39.4580998332
277279,-97.3561271819,26.1604824847
1466737,-79.2314846373,32.9843287031
201177,-96.4519362323,28.6250950662
92235,-90.549463,30.033086000000004
1160538,-80.13127555,26.43490618
1513120,-74.8152554257,39.1858195185
454228,-95.30238,28.933329999999998
439307,-94.1738873114,29.6544169353
1355497,-79.4289077048,33.0428952676
1206545,-78.32473980399999,25.072102305399998
827490,-80.4197691,26.561069910000004
758405,-77.02220211689999,35.7844607081
916991,-81.6036487006,30.8292573588
561578,-85.04293133,29.632942690000004
85640,-95.41318747860001,29.746618842800004
1085169,-80.44827231,27.43303195
1539904,-75.5702048414,35.6144412896
406502,-91.194139,29.585882
1776033,-91.185702,30.380444
1660426,-75.5375107322,38.5548342015
1406205,-78.8064166501,26.866166843800002
1623799,-75.78472097859999,37.5413121303
1422737,-77.4255020473,37.2723812452
1046355,-70.97181227750002,42.2141816528
611497,-90.00910400000001,29.17153
1636158,-76.81092963180001,37.5489850669
931925,-81.5901847807,31.175343653500004
496095,-84.79727086,29.766502170000006
1629428,-75.1121616164,37.2385140616
1108420,-80.9046882952,28.885530146200004
463649,-87.25185158,30.436837570000005
427938,-82.01522965,27.02376662
1003247,-77.2759044658,34.9238952736
1204217,-76.734812999,34.865757860100004
22752,-90.8431,30.061891999999997
351487,-97.3017362758,27.556515843400003
973686,-80.95326848,28.72684584
1027650,-80.26016302,26.780864760000004
1474536,-74.7155699949,39.376542082
342438,-92.985055,30.085665999999996
1020425,-80.78038704560001,32.3894913818
178253,-92.118402,30.199327000000004
172040,-97.28120560379999,28.0203637714
1665849,-76.5973382166,39.101350374
514238,-93.370292,29.775458000000004
1090296,-80.70845781,28.42482247
427030,-97.2757211939,26.5549415666
699039,-79.9091676074,33.3029407071
1204343,-77.331078911,34.7141157942
1639468,-75.7851966734,37.331088433400005
44744,-90.964411,30.087382
977561,-81.58579254770001,31.0474754571
1323524,-78.7428406869,33.803121671999996
463827,-87.79030886,30.35760104
197952,-97.0141877972,28.2447623479
737583,-84.787174322,21.956672692900003
1164458,-77.1721615934,34.838314127
1309301,-80.35155195,27.63703604
498984,-94.1235403701,18.2859413634
1712915,-76.05044793910002,38.5966613575
421460,-97.1713343726,27.6833722093
917476,-81.6156763699,30.6668109734
1052636,-79.30297400020001,33.5108524307
811260,-80.7703074184,32.5775985452
1652305,-76.50666236600001,37.01243487
1348396,-74.0742632298,40.6169419163
453249,-92.092777,29.748157
1411594,-75.6001321978,39.5728890426
511829,-82.08506357,26.98207725
1776985,-91.101141,30.244772000000005
395114,-97.2619860658,26.377626962399997
1432941,-63.59405106079999,44.0347347933
1242790,-76.221140016,35.8582088056
920328,-67.1840270373,44.8873260366
1091233,-80.42782031,27.39025277
1565404,-76.4081153421,36.475780380100005
400667,-83.0702437,29.5867756
331657,-97.4350492965,26.9108584538
501737,-94.3227935006,29.522982094100005
1377365,-72.4759847136,40.9441131595
764844,-81.8217705853,31.025127522
1425255,-74.9656226594,39.243732566300004
1141327,-76.57145907,22.9050470481
735117,-81.14574479,26.19815528
79489,-89.698002,30.546022999999998
858294,-80.946030947,32.3257276598
60244,-90.83761,30.002557
1366786,-77.1085303843,25.1263354919
341481,-84.87359379,29.905023400000005
885258,-80.89471220000001,28.16429924
862867,-81.2755004173,28.9853983552
951591,-79.8694048748,33.010688415
998805,-80.98400275729999,32.1074443182
1100914,-80.34929302,32.633200549499996
836839,-77.16378725979999,35.0281304382
520630,-83.06645128,29.32674324
1596828,-76.2646527391,36.6314526041
1195179,-72.62367785970001,41.054233771999996
1603355,-75.7561688653,36.2696481009
1732636,-75.9355558247,38.2078294261
190896,-96.26453222229999,28.7654768829
865310,-76.7364990205,35.7298380133
231800,-97.4104758832,26.197751091700002
1294718,-76.7078363057,34.8131183053
633620,-81.59416127,26.00509674
5447,-91.76169200000001,30.777057
1103275,-80.20445933,26.908311500000003
109097,-90.668284,29.864214000000004
602550,-81.69119651,26.37273334
876638,-80.90274786,24.79814826
767302,-77.0712648333,35.27888318320001
532392,-82.08998315,26.93843625
497221,-92.28522,29.690152
1231599,-81.1112023749,31.690232877399996
260664,-88.1156656607,30.6511199804
1465200,-74.4531906353,39.595877735500004
1012985,-71.0189693733,42.331527974800004
24278,-91.811447,30.598791
1779598,-90.321383,29.5506
1028064,-77.2606794542,22.8190635008
1719224,-75.9459013998,38.4168232962
551184,-97.1989814759,25.5661074036
183768,-96.5057533,28.6320720752
724858,-80.7926606459,32.70864445
1679605,-76.76653832540002,37.8240610101
1651061,-76.690514396,37.1420275264
819556,-81.0759009131,24.776615711999998
935009,-66.00562605430001,10.5765287611
1311051,-70.5337503974,42.436614367800004
680235,-81.9249026735,30.1049491135
1105881,-76.1093131108,35.5620792738
475774,-94.884423538,29.2163447256
893084,-81.4563034839,31.4571359573
115378,-91.311734,29.905781
1144406,-79.3717415118,33.2195777473
227974,-97.2575839152,27.9065752952
268278,-91.818208,29.97755
1053671,-81.47529806909999,31.1787717408
1694931,-75.9603523854,38.6516117409
1195181,-72.6469247392,41.0365312084
605450,-82.78655838,28.15560675
1115295,-80.18465,25.7929
1456159,-75.27125505020001,38.6194318625
174248,-97.3533362309,27.9261664541
1232758,-79.1560024088,25.3685978636
1802384,-92.657928,30.671346000000003
393281,-91.353391,29.583240999999997
9443,-91.752652,30.584017
31265,-90.792502,30.104238
1718182,-76.2688674903,38.6960483285
1143980,-76.37434320979999,35.9082775644
21372,-90.884213,30.084673
1579608,-75.9378784555,36.3382632273
106180,-90.689995,29.766524
1809872,-92.630618,30.354627
500841,-89.731757,29.500268
621577,-82.70380000000002,27.716070000000002
1520373,-73.3642198749,40.5648000212
1483056,-73.4465776144,22.9561276459
659435,-68.6999324731,44.8284083688
505733,-92.44551,29.710356999999995
1384945,-75.7580072187,23.7801400978
190801,-95.1404926626,29.4167551632
1810822,-92.695143,30.402604000000004
1776663,-91.156947,30.289472
155007,-91.12078100000001,29.939092
325246,-81.85242191,26.98469584
1270967,-81.39227386520001,30.410802038500005
470198,-89.79042700000001,29.550942
460327,-83.68044774,29.95555132
699589,-85.44641536600001,26.3693003469
1703790,-75.72940807479999,37.9916317839
1540193,-74.4144992224,39.4216120861
85978,-90.733313,29.934519
1529917,-77.538460364,33.8390963228
1618684,-75.78357621890001,36.4622659842
1234940,-68.433028915,44.166976461400004
1139993,-80.9856529441,29.079325323400003
39896,-91.637504,30.357592000000004
79007,-91.24884,30.214419000000003
289832,-92.010841,29.980968000000004
872142,-80.4354771,25.61083967
1137739,-79.2011190225,33.5471950519
68786,-90.380447,30.065109000000003
189058,-88.0835120416,30.7798348633
559890,-93.8144106466,18.945638961300002
327907,-94.9511,29.3221
474715,-90.07378800000001,29.562604000000004
1248982,-75.5675338656,39.7250417677
708509,-81.43499177,28.73762196
122027,-89.99601,30.195694
530914,-96.9716511159,27.6830078857
654928,-81.36937892,26.32530355
1129909,-68.21614327340001,44.419289733999996
269519,-97.51548592889999,27.074039970900003
1772970,-90.087789,30.004054000000004
1421286,-73.9960909938,22.509582823600002
152769,-87.94889077629999,30.795924504099997
411432,-92.59908399999999,29.903208000000003
42154,-91.256535,30.438427000000004
715921,-77.35062644910002,35.0633360785
269082,-94.9781160544,29.384762113600004
233337,-93.9836750284,30.013867574899997
343990,-96.44547938930002,28.4320274341
978377,-81.3228544306,29.3051163398
1519844,-63.0449276583,33.7332405833
1025155,-80.5543769925,32.5018166425
284815,-82.39751202,27.94065379
364716,-95.7060664742,28.804312792399998
870175,-76.9497051298,35.1272590499
1138929,-81.2647368767,31.4787799458
181552,-95.2935484776,29.353018335800005
875608,-81.28272704900002,31.8472240716
1308273,-80.923846228,29.1465423657
1196010,-70.79476659700002,42.9114347682
1581290,-75.18247154550001,38.165678421100004
1010701,-80.3028236,25.63599407
302978,-82.3624618,27.77374333
469214,-83.54121724,29.828758420000003
1005461,-80.30310326,25.49409411
238355,-89.54061800000001,30.216487
1700838,-75.7147596206,38.0760815255
1791621,-91.933464,30.233254
1104456,-74.32071410569999,40.4779668979
1605255,-75.3464672938,37.8243769123
522574,-92.180196,29.640990000000002
1691920,-76.2058400623,37.2586905164
26693,-90.846404,30.124925
794082,-81.688212638,29.469562697299995
1366082,-80.0994080714,32.5722476706
1674211,-76.5354943582,39.029800232
1034624,-67.0408646523,44.8939470338
48549,-90.586639,30.464179000000005
248878,-94.1390299956,29.85435482
204195,-97.46464016270001,26.169245033499998
131684,-97.7519251635,27.245679813699997
887539,-78.8673785502,33.8614582229
1277564,-80.63173629,28.62705017
1256570,-77.2176188947,34.7189915145
1078900,-80.3827145,25.09985598
355064,-91.916931,29.883510000000005
109181,-90.563997,29.960526
1430277,-79.05031597840001,33.4017121904
1455788,-73.4750449477,40.666554428699996
141123,-97.8041549897,26.823632987899998
1422935,-75.8879308859,35.730828390300005
1612698,-74.8229504707,35.6211589089
1146526,-80.9328884856,29.006845353300005
1118685,-79.8844105835,32.8827096183
1701113,-75.7823820072,37.6709320772
1037722,-81.0225504138,29.044021153200003
1674374,-76.2687464796,37.0756232446
994270,-81.04477016140001,29.0248147859
788199,-80.72179918000002,25.23741713
1220225,-80.20218035,27.05718117
1519945,-75.6112161383,35.5644881279
52949,-89.974579,29.909772999999998
899302,-80.78232298000002,24.84880011
92508,-94.1524093311,30.4192792164
1242046,-70.6849734903,42.3394286636
444756,-95.0222945001,29.1637716571
923826,-80.34142429,26.00549569
554607,-91.840754,29.485597
904055,-81.2876928222,23.237765026399998
1490243,-71.4989729588,40.9068866585
397572,-90.977166,29.590889
1106708,-77.8859040959,34.422243145900005
1565738,-75.4866160698,35.3514667035
646627,-81.65490769,26.002582999999998
1802622,-92.068826,30.271967999999998
1437979,-75.7664027667,35.3115194045
144004,-95.227235577,29.458547746300003
1782022,-92.102051,30.674204000000003
1004149,-80.9807345557,32.105430919899995
1558282,-77.2890052339,32.4977146133
764002,-69.7782636975,44.3285200838
1757897,-76.7554003657,38.2352506566
88489,-94.0890085103,30.4897515029
1273415,-72.2521158875,41.086655201599996
1494073,-79.6635729341,32.1062478021
139930,-89.87886999999999,30.194656
1332344,-66.07035139199999,18.5036161387
1283363,-80.9940430419,29.2157818249
394834,-96.5607690258,28.317202205100003
539050,-96.2720034067,28.2849522999
584097,-93.353148941,29.506901025900003
262152,-92.006846,30.025073
513305,-85.63572154,30.099574330000006
95936,-94.8132285239,30.0476452926
868761,-79.6463725294,21.200605606
473435,-82.69310827,29.12610314
381490,-96.08458129510001,28.618057312
918577,-80.82271341,24.79129865
1427158,-76.6869231107,34.700976275900004
1657040,-76.0762886999,39.0577875467
1721462,-76.0759803237,37.528942926999996
421840,-95.9822993291,28.6125127589
1800300,-92.481696,30.519097
160632,-90.493346,29.859678000000002
1091428,-76.6230284791,19.8750117588
228388,-96.19368097040001,28.7432536502
42219,-91.40468,30.574922000000004
1374858,-77.4173194669,34.5380926817
1745326,-76.4233250359,37.8605613005
1148346,-65.22065335239999,18.014568897
610691,-83.876446932,29.588355056300003
1527866,-77.47477158470001,34.0453580483
1061209,-78.7869748877,24.343835349299997
580014,-85.23340731,29.682427120000003
938985,-80.32003905,26.08080992
1613973,-76.3059115157,36.6954075493
590797,-87.96692014,30.214995660000003
841937,-81.3848762768,31.729440887200003
864825,-81.4010405418,15.767002458500002
897068,-76.9507144809,35.1013098023
1523858,-75.86929575010001,35.0773480162
384310,-91.43170699999999,29.662133
531075,-96.5040954914,28.158617540300003
364062,-97.4188838525,27.0434690169
1772272,-90.184625,30.023148000000006
1747865,-76.1367875766,38.078013879400004
214067,-97.3422420147,27.800521284499997
1264993,-77.283617423,24.846972811300002
1783696,-92.080927,30.801889000000003
987139,-78.9608028569,33.8436445676
1394450,-65.8813738336,18.8656990056
1437881,-77.78321900270001,34.1677435306
255507,-93.85727851870001,30.0809987567
225363,-96.8275787673,28.343481986799997
1712155,-75.7915262472,38.1934738259
1172755,-81.439312788,30.3608755025
1205358,-80.6503260448,32.2802228746
675724,-81.84663809,26.286804600000004
1687782,-75.7734367768,38.5056550844
476551,-97.25175138870001,26.6120706116
1493270,-76.2138585474,36.2696752478
997910,-77.02449888390001,34.990308068800005
1633350,-76.32090501270001,36.7929480091
1194574,-64.7412724053,18.3209478688
557611,-85.17770474,29.689094310000005
1018466,-70.6089503705,41.762612356700004
693556,-73.4371500176,40.993830986300004
438663,-89.533659,29.626994
1307219,-76.33587628810001,35.05158189000001
416825,-97.1355626164,27.7428344183
172935,-89.63284200000001,30.298753000000005
1401717,-81.0770326825,29.730693745
170138,-96.3754895283,28.755445738500004
1197035,-78.2803558539,34.0213032117
609240,-90.767892,29.228668000000006
1508584,-73.957860025,40.3333039842
960135,-78.0350796649,9.7612082423
647379,-88.78746637280001,22.2794510863
844709,-80.15621663590001,32.925747043099996
216967,-97.5908517724,27.043397558000002
1475856,-78.21757285390001,33.757287136900004
961653,-80.0460909454,32.8951682636
681640,-74.9144553143,39.9795250754
748418,-81.8628606512,30.9400556379
1744107,-76.1733728752,38.3294859902
578307,-93.9850996507,19.2975026583
351103,-94.6356377815,29.5277206081
451790,-84.66674785,29.860167650000005
892994,-81.6208504058,31.108825418000002
1780217,-91.893389,30.675866999999997
1240039,-70.4821503874,15.5585902011
896505,-76.6694941825,35.7633538429
533997,-85.90794195,30.23565502
1804164,-92.19667,30.353902000000005
1119089,-77.8962654426,34.3676959423
1298525,-67.22429757270001,44.56626571859999
448540,-93.9507590273,29.7049849094
1687487,-76.47768675479999,38.9507970035
1758749,-76.9369121422,38.4055781764
1328030,-70.505856738,42.701784622199995
1424089,-76.1546154807,35.0486080086
783373,-81.5474487364,31.5146719436
868044,-80.93390905,24.7872612
113347,-91.031643,30.087003000000003
762903,-81.23361594,28.7966794
1069053,-68.4590785182,44.318657614399996
1217114,-79.91071,32.80082
844035,-61.45393214439999,9.949752856300002
914120,-80.56942463,27.32882992
1676694,-76.4404041102,39.0505862645
1487159,-65.7840232044,42.0075064186
1332649,-74.04442190350001,40.646626275
1736910,-76.33773885939999,38.540576307600006
767956,-81.2608565406,32.1241135848
450910,-82.5749738,28.04312173
1125478,-78.03652940870002,34.1474425348
726639,-78.66515969439999,33.9607412747
1233511,-73.58143199999999,18.553210999999997
1478044,-75.230186425,38.7536073054
849892,-81.1046590995,32.1335027855
37813,-91.655486,30.374086
160664,-91.28360699999999,29.759290999999997
1384535,-80.0345843312,32.5833791747
118952,-94.13003293889999,30.218692135500003
998194,-80.5808641161,32.500099440700005
1464853,-70.95365317900001,21.5223701442
926257,-76.8839658548,35.0701967092
44878,-91.278403,30.423799
290516,-97.4723019466,26.9659557363
616300,-96.4635375501,24.8863999894
1736429,-75.97694432070001,38.207554329299995
1746610,-76.4083465855,37.8735070296
1605403,-75.4976199621,37.7336958731
5304,-90.248994,29.972844
1416419,-77.4030384007,34.5097533664
289767,-92.254874,30.034046000000004
904160,-81.06900341040001,24.646499196799997
740092,-87.31430844120001,18.7732678842
676677,-76.9767782108,35.5137625801
1792244,-91.868892,30.336223000000004
1357218,-77.4396569108,26.008891074
959138,-80.8361758452,24.723902460999998
1708404,-75.9285159189,37.5403677358
1211148,-76.59932025180001,34.8870650809
487325,-84.57411975,29.921923
395074,-97.366530215,26.7793532433
1180554,-80.41744914,27.53610587
1300925,-77.43928674840001,34.606315912
1226480,-80.10716833,26.10986413
215653,-90.50798499999999,29.745811000000003
638471,-81.52902362000002,25.96966212
981229,-68.8845765305,44.26932431670001
1521353,-77.7853697206,33.691597214699996
317167,-87.25887126,30.61683683
1618428,-76.9036665067,37.6403105361
980271,-67.3711116577,10.9750348885
506334,-96.25413363980002,28.389897896300003
333012,-88.64495,30.492728
452440,-89.41736800000001,29.349987
665378,-88.191241332,18.5301557093
1639541,-76.0753936001,39.2099191222
500488,-84.90987341,29.742376550000003
361671,-83.92065749999999,30.180047700000003
1020806,-81.4126421674,29.561094091300003
1005853,-80.23887931,26.51451887
1661916,-76.2005180663,36.9557989901
724534,-78.3421190194,34.433170013200005
1741565,-76.2028839116,38.415750645799996
337273,-84.01131113,30.228060670000005
1412013,-79.1158651991,33.3687809946
288100,-88.11699149469999,30.5902439025
1137622,-78.1948676486,34.0314594727
1394266,-70.85032750190001,20.8905750257
832420,-77.00219662960001,36.418150724499995
229034,-87.96779080469999,30.643271487899998
78107,-90.742005,29.975708
1573923,-75.4538811775,35.4768743312
915926,-79.4422877405,33.5016715743
162719,-90.892943,29.814613999999995
518690,-97.2006442359,27.104928050000005
876670,-81.01474174,24.72523326
90129,-95.1486720497,29.7380702807
1083330,-80.7240530207,32.3440880403
1476274,-77.5122885534,34.349928521799995
736985,-80.93020595,25.18029761
1182112,-67.6425822874,44.5455813296
234683,-95.65577785629999,29.0288019738
1689560,-75.6110486304,37.8303071137
387096,-81.6860638057,26.750082106799997
247725,-89.073538,30.464228
1500606,-73.60176695930001,40.5704785299
955920,-69.78577201600001,44.06709677600001
1189417,-70.069605727,43.783549055900004
377198,-96.3267606516,28.488231025999998
624266,-91.4292926991,29.024171581999997
1083641,-81.22995522789999,29.383049015800005
1343078,-64.83229464680001,18.5382762599
1051195,-74.09286,40.81929
994787,-80.36828076,25.34366656
941314,-79.9092637968,32.9887958693
323272,-94.4018791881,29.6656361588
1563387,-75.0859443389,38.4891563458
207228,-82.23589102,27.920873350000004
140252,-93.60889500000002,30.4455
187878,-96.9326218627,28.3506953421
177074,-97.5075699817,26.3564158213
877230,-80.58088336,27.23859168
1338561,-69.003211639,43.8508173515
376892,-96.7123401111,28.2444443216
1025265,-80.3434824442,32.703197722
1487814,-79.0657674336,33.0202991003
1779872,-91.890132,30.618465999999998
1790192,-91.884578,30.11794
821377,-78.172206973,34.4323405406
338193,-91.188649,29.653451
158800,-91.046133,29.939671
1430637,-76.7535715531,34.7062245674
1109002,-79.5804599018,24.101410408099998
393568,-94.1267950182,29.710570215
493464,-96.5858490647,28.201741264700004
1325383,-81.2441982846,29.832725153200002
1806778,-92.467877,30.207174
915343,-67.07941101819999,45.052232892
877335,-80.63359208700001,21.348699730299998
1631156,-75.9530489015,36.7576983934
151053,-88.748281,30.785936
599924,-81.62777423,26.21016775
1652990,-76.68689078320001,37.1883995038
528424,-82.65601740000002,27.97795803
1493676,-77.0075786092,34.56474921110001
550428,-90.561654,29.393925000000007
442472,-82.48795423,27.71976205
1433407,-76.385605379,36.202654605300005
854367,-81.3846783195,31.700196267600003
496747,-89.363605,29.327655000000004
1234023,-54.512728036300004,12.9867781646
1190077,-75.3960969222,39.5299131341
1119435,-80.49935486060001,32.4688683114
1625600,-75.5694331377,36.4403136429
1360565,-76.7859394072,34.7798927014
532239,-81.88650402,26.68972355
1235987,-75.42504195340001,39.563394358800004
601633,-90.4837101945,29.249497084699996
1072927,-80.5264005381,24.7682493348
1572367,-75.71231542550001,36.0075801581
348147,-95.4142814612,28.9914010753
1065019,-80.4417605559,32.577960400900004
1384762,-81.15619034859999,29.793671994
1771433,-90.23755899999999,29.987997
842194,-81.6247083712,29.936315615199998
429332,-90.107342,29.639089000000002
266890,-97.4803726464,26.7007380663
905654,-67.19274,44.91277
1394277,-70.7491103894,20.8722405147
788328,-81.8842770617,21.9145967513
111197,-90.501738,29.983211
85393,-91.346641,30.085466000000004
1341299,-80.5554589141,32.2360669912
889817,-77.8769990153,23.9270164916
1452848,-73.6365594977,40.6414468639
1590777,-77.09915055489999,37.6076917861
77878,-87.93558178770003,31.256116282399997
1145849,-80.692382468,32.3070380308
229376,-82.27512907,27.89813163
82638,-94.1020885051,30.5316388377
951904,-76.5206256905,35.238677400300006
1216090,-70.6686502333,42.623108753800004
172219,-95.0973857657,29.4578274915
1368264,-64.2086156148,44.5303417697
273316,-96.4449525751,28.5320781547
272950,-97.49655631440001,27.1211142625
741555,-81.8075945553,30.4978943073
1634927,-76.31198091569999,39.3474940648
1401606,-80.6976132172,31.8867905821
1288996,-75.976661361,35.3609008695
402360,-92.4761,29.903965999999997
1401901,-75.57435118779999,24.124357871799997
725383,-84.5413742248,25.0554920385
1214913,-72.5064482599,41.087703584500005
1330804,-81.11725390939999,29.521746875400005
1125361,-77.3517611876,34.7568132337
366160,-84.55450073,30.049258760000004
794103,-81.6880213408,29.964263149600004
1469143,-64.4532223345,42.8312436676
583926,-90.92389,29.296871999999997
1338288,-72.1323321396,41.0665835956
881703,-78.259088965,20.782049532000002
1700502,-75.82510508600001,38.4432798148
283882,-95.22030342020001,29.191147013000002
822535,-81.4312681116,29.110108492
1801036,-92.48652299999999,30.640804
737990,-73.2006145526,41.0969847477
1194240,-71.6170983577,17.5885915673
1572870,-75.0871242235,38.39064260040001
1093683,-76.34690050520001,35.833534738400004
1435415,-69.71476978060001,20.9565239963
1306023,-78.2148941948,33.952124316799996
337089,-82.43164918,28.07963481
1121954,-80.30984496,27.14701806
40372,-91.406974,30.598944000000003
68194,-90.32802,30.419041000000004
585195,-81.61744289,26.24494339
1666874,-76.18633620740002,39.0466269426
1411000,-72.0822800198,40.9962524547
420009,-90.09263299999999,29.656999
1237002,-77.16507,34.78321
908346,-80.68737742,27.64327966
539233,-97.4541161278,25.0759921531
1218043,-80.1332728097,32.6606339379
390367,-96.3897212152,28.4260224021
33610,-91.70182,30.353918
618335,-94.41972194290001,28.2852416499
264486,-85.14834726,30.06549082
315990,-97.2782162829,27.693381853200002
181443,-96.5317152024,28.6220946389
1083952,-81.4761072389,30.325148800500003
1301191,-76.3544091523,35.042006189
1340608,-77.41589,34.57451
1302293,-80.9210995958,29.1336574963
141150,-97.6142192982,26.449583145100004
984354,-80.38408316,25.33778817
873270,-79.76632820220001,9.4999750937
250043,-95.7043493008,29.0131167019
706427,-81.9384351749,30.871247592600003
1619893,-76.88469487560002,37.6753334593
50050,-90.618968,30.177026
1188772,-67.54459742600001,44.5568430157
92340,-91.362371,30.011869
1467695,-77.06017768760002,25.8574075579
1470886,-77.9183296251,26.9862545571
969634,-80.31829021,26.81854957
1795732,-93.005423,30.333939
515411,-87.68386825,30.31559137
1641409,-76.0017445221,39.1610297927
1371002,-81.278081039,30.535510434699997
962802,-80.95674326529999,32.2047986429
1543125,-75.5542624213,35.2539447401
1165228,-81.3049853641,31.3369682747
1503979,-68.7006531593,40.8207380873
780133,-81.74364994439999,30.79518607
431664,-97.2603332858,26.4900048336
554407,-90.812567,29.392127000000002
1187041,-80.12354126,26.28084762
1112978,-77.97093911649999,34.256966003
835844,-63.86557671600001,10.4596636681
1033556,-78.3967223539,19.192920174
1082882,-81.467796995,31.1599918439
1743844,-76.2900320905,38.4244724283
195488,-97.59409735770001,27.3222640985
